user;valor
1;0.9761415055532703
2;0.9970176881941588
3;0.9959893048128342
4;0.9777869189633895
5;0.995475113122172
6;0.9677087618264089
7;0.9843685726038667
8;0.9951665981077745
9;0.995269436445907
10;0.9856026326614562
11;0.9934183463595229
12;0.9967091731797614
13;0.9968120115178939
14;0.9950637597696421
15;0.9861168243521184
16;0.9899218428630193
17;0.9892019744960922
18;0.9483751542575072
19;0.9277046482928836
20;0.9751131221719457
21;0.9544426162073221
22;0.9877622377622378
23;0.9875565610859729
24;0.9886877828054299
25;0.9973262032085561
26;0.9978403948992184
27;0.9861168243521184
28;0.9413821472645002
29;0.9916700946112711
30;0.9965034965034965
31;0.9948580830933772
32;0.9895104895104895
33;0.983957219251337
34;0.9911559029206088
35;0.9976347182229535
36;0.9938296997120527
37;0.9978403948992184
38;0.9919786096256684
39;0.9897161661867544
40;0.9894076511723571
41;0.9776840806252571
42;0.9547511312217195
43;0.9882764294529001
44;0.9950637597696421
45;0.9589675030851501
46;0.9956807897984369
47;0.9856026326614562
48;0.996606334841629
49;0.9978403948992184
50;0.9681201151789387
51;0.9630810366104484
52;0.9866310160427807
53;0.9979432332373509
54;0.996606334841629
55;0.9974290415466887
56;0.995269436445907
57;0.951048951048951
58;0.988482106129165
59;0.9889962978198272
60;0.997737556561086
61;0.9959893048128342
62;0.9623611682435211
63;0.9721308103661045
64;0.9468325791855203
65;0.9965034965034965
66;0.9645207733443028
67;0.9962978198272316
68;0.8704236939531057
69;0.995269436445907
70;0.9936240230357878
71;0.996400658165364
72;0.9953722747840394
73;0.9784039489921843
74;0.9817976141505553
75;0.9929041546688605
76;0.9877622377622378
77;0.9970176881941588
78;0.9937268613739202
79;0.9934183463595229
80;0.9828259975318799
81;0.9973262032085561
82;0.9766556972439325
83;0.9878650761003702
84;0.9698683669271905
85;0.9965034965034965
86;0.9928013163307281
87;0.9978403948992184
88;0.9942410530645824
89;0.9467297408473879
90;0.9944467297408474
91;0.940867955573838
92;0.9975318798848211
93;0.9900246812011518
94;0.9942410530645824
95;0.9827231591937474
96;0.9919786096256684
97;0.9962978198272316
98;0.9905388728918141
99;0.9945495680789799
100;0.9847799259563965
101;0.9937268613739202
102;0.9942410530645824
103;0.9612299465240641
104;0.9719251336898396
105;0.925750719868367
106;0.996606334841629
107;0.9965034965034965
108;0.9921842863019333
109;0.9869395310571781
110;0.9947552447552448
111;0.9335664335664335
112;0.9933155080213903
113;0.9845742492801316
114;0.9968120115178939
115;0.988482106129165
116;0.9910530645824763
117;0.9830316742081447
118;0.997737556561086
119;0.9778897573015221
120;0.997737556561086
121;0.9940353763883175
122;0.9699712052653229
123;0.9942410530645824
124;0.9948580830933772
125;0.9629781982723159
126;0.9960921431509667
127;0.997737556561086
128;0.996606334841629
129;0.9856026326614562
130;0.9971205265322912
131;0.9929041546688605
132;0.9643150966680378
133;0.996400658165364
134;0.996400658165364
135;0.9713081036610448
137;0.9854997943233237
136;0.9885849444672974
138;0.997737556561086
139;0.9800493624023036
140;0.9374742904154669
141;0.9827231591937474
142;0.9960921431509667
143;0.9926984779925956
144;0.9868366927190456
145;0.9976347182229535
146;0.9967091731797614
147;0.9979432332373509
148;0.9950637597696421
149;0.9940353763883175
150;0.9973262032085561
151;0.9939325380501851
152;0.9935211846976553
153;0.9815919374742904
154;0.9965034965034965
155;0.995269436445907
156;0.9590703414232826
157;0.9978403948992184
158;0.9973262032085561
159;0.9900246812011518
160;0.9550596462361168
161;0.9959893048128342
162;0.9960921431509667
163;0.9976347182229535
164;0.9962978198272316
165;0.9933155080213903
166;0.9804607157548334
167;0.9822089675030852
168;0.9903331962155492
169;0.9723364870423694
170;0.9948580830933772
171;0.9915672562731386
172;0.9973262032085561
173;0.9974290415466887
174;0.9931098313451254
175;0.9975318798848211
176;0.9962978198272316
177;0.90703414232826
178;0.9920814479638009
179;0.9929041546688605
180;0.9975318798848211
181;0.9878650761003702
182;0.8995269436445907
183;0.99413821472645
184;0.986219662690251
185;0.9951665981077745
186;0.976758535582065
187;0.9734677087618264
188;0.9950637597696421
189;0.9979432332373509
190;0.9932126696832579
191;0.9912587412587412
192;0.997737556561086
193;0.996400658165364
194;0.9979432332373509
195;0.9807692307692307
196;0.9967091731797614
197;0.996400658165364
198;0.9763471822295352
199;0.9626696832579186
200;0.9656519950637598
201;0.9886877828054299
202;0.9585561497326203
203;0.9953722747840394
204;0.9914644179350062
205;0.9972233648704237
206;0.9974290415466887
207;0.9979432332373509
208;0.9973262032085561
209;0.996400658165364
210;0.9858083093377211
211;0.9908473879062114
212;0.9744960921431509
213;0.9913615795968738
